x,y,z,nx,ny,nz,radius,CCI,branch_id,parent_branch_id,tree_id,tree_volume,segment_angle_to_horiz,height_above_dtm
417226.0516108031,6335825.524963684,200.20758463629852,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.13238778179249577,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,4.4628137599681
417226.031184286,6335825.531272142,200.4188786365657,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.12425098001352541,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,4.6180248440014395
417226.01182599587,6335825.54329526,200.6513682632347,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.12932859108526024,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,4.873087585611074
417226.01593498094,6335825.535818059,200.84958987811564,-0.014853435886074174,0.0099607297242357,0.9986835886767746,0.12400104603543946,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,5.117711224940365
417226.003415452,6335825.53885087,201.0753775019749,-0.014853435886074174,0.008665048266156777,0.9983754812446759,0.12070198815506643,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,5.26972061500652
417226.01560875576,6335825.546570435,201.29856195063732,0.024761606255742648,0.025247632822915284,0.9990586298254187,0.11953669498698591,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,5.372531801348856
417226.0199502404,6335825.555932796,201.52355904357256,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.11953669498698591,0.9875,41.0,41.0,3.0,1.564117238581268,88.97526246150757,5.668594853555504
417226.0228527403,6335825.559572696,201.72906578610886,-0.0043180050419216525,0.0099607297242357,0.9998400668635655,0.11820447953315213,0.9625,41.0,41.0,3.0,1.564117238581268,88.97526246150757,5.822818006836258
417226.0164944186,6335825.559184657,201.95310322168433,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.11630281901472357,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,6.219228909937755
417226.0176520038,6335825.567781778,202.20559179092461,-0.014853435886074174,0.0099607297242357,0.9994642600009672,0.11986710699141193,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,6.276325775671182
417226.01598270267,6335825.573906086,202.41124014782923,-0.0073096739184408495,0.0099607297242357,0.9995217221675683,0.12560196998035067,0.9625,41.0,41.0,3.0,1.564117238581268,88.97526246150757,6.526216886927216
417226.01274594496,6335825.580410008,202.65235786901084,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.1327747240316214,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,6.923328183905227
417226.0138202715,6335825.58702252,202.90108795596265,-0.014853435886074174,0.016350032444546546,0.9991504111413174,0.1300420899120689,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,6.972941083642439
417226.02373662736,6335825.588170355,203.05192323306687,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.13180906963153213,1.0,41.0,41.0,3.0,1.564117238581268,88.97526246150757,7.176206657237685
417226.01171206933,6335825.585950212,203.25796962394946,-0.053632698018025726,0.046518273082582495,0.995098961121948,0.14012875252533952,0.9875,41.0,41.0,3.0,1.564117238581268,88.97526246150757,7.376252023223458
417225.9921868593,6335825.623366946,203.45948374569437,-0.06928711157496242,0.0099607297242357,0.997188224773088,0.15274131343014247,0.875,41.0,41.0,3.0,1.564117238581268,88.97526246150757,7.682065936232107
417225.9697724495,6335825.606657088,203.68107936378215,-0.014853435886074174,0.0099607297242357,0.9998400668635655,0.1499098883024163,0.95,41.0,41.0,3.0,1.564117238581268,88.97526246150757,7.875668121144855
417225.95908568247,6335825.629210249,203.95446439494037,-0.060403357764599,0.06729835506460738,0.9943150993957607,0.1535760148569208,0.95,41.0,41.0,3.0,1.564117238581268,88.97526246150757,8.072412502111035
417225.97148421087,6335825.688677154,204.17391921243814,0.017140718544341356,0.0099607297242357,0.9388279647159892,0.19552421415578297,0.5125,41.0,41.0,3.0,1.564117238581268,88.97526246150757,8.227936468245076
417225.86215054773,6335825.625157827,204.35948732780975,-0.04030316264902846,-0.03745678130003554,0.9297439957916673,0.19343838548075948,0.6625,41.0,41.0,3.0,1.564117238581268,88.97526246150757,8.480885470650549
417225.9116388719,6335825.698439924,204.55689196589165,-0.014853435886074174,0.0099607297242357,0.9984851749601129,0.20976353982588877,0.5125,41.0,41.0,3.0,1.564117238581268,88.97526246150757,8.650577801676008
417225.8418276953,6335825.600096386,204.70395559153684,-0.04030316264902846,-0.03745678130003554,0.9984851749601129,0.17395313270805657,0.3875,41.0,41.0,3.0,1.564117238581268,88.97526246150757,8.943499535053718
417225.8514915662,6335825.578567328,204.9224130668233,-0.04030316264902846,0.0099607297242357,0.9861194959271967,0.17056715400571393,0.5625,41.0,41.0,3.0,1.564117238581268,88.97526246150757,9.186361525069287
417225.9032818383,6335825.6519495305,205.11755296133046,-0.014853435886074174,0.0099607297242357,0.9984851749601129,0.1866992645102294,0.6125,41.0,41.0,3.0,1.564117238581268,88.97526246150757,9.337117702254659
417225.93562418764,6335825.730841163,205.28291464479634,-0.014853435886074174,0.0099607297242357,0.9984851749601129,0.21649841735792133,0.6375,41.0,41.0,3.0,1.564117238581268,88.97526246150757,9.381893201181299
417225.9328691099,6335825.634086214,205.4795748066831,-0.04030316264902846,-0.03745678130003554,0.9984851749601129,0.17321700833269973,0.0,149.0,41.0,3.0,1.564117238581268,86.84591272346174,9.574834754853924
417225.9435540069,6335825.596031997,205.7029258855973,-0.04030316264902846,-0.03745678130003554,0.9606973738222977,0.12993559930747814,0.8,149.0,41.0,3.0,1.564117238581268,86.19385806702479,9.872750718963204
417225.91094949073,6335825.611884938,205.8877481528437,-0.1174842434194118,-0.019542065459451037,0.9891398067633161,0.0966670499254467,0.9,149.0,149.0,3.0,1.564117238581268,86.19385806702479,10.032150845398746
417222.6515061957,6335827.008237816,195.90812782105107,0.03525265192994707,0.022305632745237784,0.9991294757336211,0.13636950890743282,0.0,2.0,2.0,1.0,1.1949648931655137,87.60911007737027,0.0
417222.65812494885,6335827.012425742,196.14931300902137,0.03525265192994707,0.022305632745237784,0.9991294757336211,0.13636950890743282,0.6375,2.0,0.0,1.0,1.1949648931655137,86.79022811635286,0.3996737063409057
417222.66953547404,6335827.017845525,196.37723459933665,0.02632314534691637,0.053221629577693885,0.9984312292169383,0.13772342716653502,0.8875,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,0.6163642546808035
417222.672910578,6335827.03800994,196.59688649271402,0.01739363876388567,0.053221629577693885,0.9984312292169383,0.13133082317036543,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,0.770373821689418
417222.6902765486,6335827.071742484,196.8170247821716,0.014366465199890434,0.08579170792415601,0.9962095098567955,0.12909187851545387,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,1.0191785525808825
417222.67587752757,6335827.08369772,197.04925190810025,0.01739363876388567,0.053221629577693885,0.9984312292169383,0.11963012567316056,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,1.1295370023670444
417222.67564576387,6335827.088186751,197.29039092537752,0.01739363876388567,0.053221629577693885,0.9984312292169383,0.11963012567316056,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,1.5718443907166488
417222.7212338298,6335827.085870872,197.54654130749344,0.08416353412151281,0.053221629577693885,0.9918961506583214,0.11879514093856058,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,1.8210165799028744
417222.7503867127,6335827.115278739,197.79515567899116,0.01739363876388567,0.053221629577693885,0.9984312292169383,0.11572498288181281,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,1.873577932966299
417222.76235699345,6335827.154196636,198.04047388735853,0.01739363876388567,0.06828341412450276,0.9958960842476381,0.10685289031075129,1.0,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,2.115632170713667
417222.7738607096,6335827.164224007,198.22219453712543,0.07229581023362094,0.04702755365497242,0.9951318525331094,0.09907675244439128,0.975,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,2.4264687611157
417222.76846599445,6335827.180350744,198.45371177699724,0.01739363876388567,0.053221629577693885,0.9984312292169383,0.10089529014373842,0.975,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,2.587400188928882
417222.7842961669,6335827.203886531,198.63798504176867,0.059742758256491744,0.053221629577693885,0.994909667006348,0.09973713434643776,0.975,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,2.9221274715355037
417222.7886217497,6335827.207265309,198.84975115893593,0.014238598902986916,0.022946018498829726,0.9984312292169383,0.09369379669095096,0.975,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,2.9766519374314555
417222.7898564287,6335827.187521418,199.09517504173206,0.011029931265981058,0.053221629577693885,0.9953571374154755,0.09335263563847437,0.9875,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,3.3246906532397418
417222.7773870328,6335827.186174113,199.27398775884686,-0.01961452872493724,0.05647940481557258,0.9952464861636569,0.0909280914585698,0.975,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,3.4291405316136263
417222.7597807454,6335827.206517639,199.50019311546632,0.014211785014933365,0.07535314847151844,0.9968388576902976,0.09066454546852756,0.9375,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,3.681228166291561
417222.765131601,6335827.216339871,199.68743016045732,0.011029931265981058,0.053221629577693885,0.9952464861636569,0.09368112132317778,0.8375,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,3.8245888813983697
417222.740931424,6335827.205059113,199.87735527420563,0.011029931265981058,0.053221629577693885,0.9952464861636569,0.0920632486573409,0.9125,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,4.081061657746801
417222.7356297476,6335827.257343042,200.04925974406012,0.014211785014933365,0.0749915247752709,0.9952464861636569,0.108954085804148,0.7125,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,4.32608457645776
417222.72447487654,6335827.235842196,200.27794173430954,0.01739363876388567,0.09676141997284794,0.9952464861636569,0.09417157266440124,0.85,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,4.526904122863698
417222.75325450534,6335827.270121313,200.49633466545566,0.01739363876388567,0.09676141997284794,0.9952464861636569,0.08981522789486114,0.9125,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,4.727918635771175
417222.7836681777,6335827.2797860745,200.69309215152018,0.01739363876388567,0.06309741183490379,0.9952464861636569,0.09005980649575804,0.8,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,4.874510788995792
417222.78532863385,6335827.308684108,200.9000380612452,0.011029931265981058,0.09600818349181013,0.9952464861636569,0.09005980649575804,0.8875,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,5.136293463270363
417222.78223364544,6335827.3124228865,201.10182803358407,0.011029931265981058,0.07320167502854771,0.9967069910463721,0.08453458738995168,0.875,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,5.187367505918132
417222.76676083787,6335827.337243396,201.3063844945751,0.01739363876388567,0.053221629577693885,0.9965862570132907,0.08721530013580293,0.875,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,5.441476218969399
417222.78967090126,6335827.3809945565,201.5027598184828,0.011029931265981058,0.09676141997284794,0.9952464861636569,0.08990137772133591,0.8125,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,5.631391240713441
417222.75006792304,6335827.378071547,201.6384155955962,0.01739363876388567,0.09676141997284794,0.9952464861636569,0.09066454546852756,0.9,2.0,2.0,1.0,1.1949648931655137,86.79022811635286,5.883981268356706
417222.8224887767,6335827.459054733,201.8377282416276,0.011029931265981058,0.09676141997284794,0.9952464861636569,0.09066454546852756,0.0,86.0,2.0,1.0,1.1949648931655137,84.41121764732638,5.951290876787112
417222.8300791401,6335827.476178455,202.05995740153963,-0.10612014945120891,0.11444460306079277,0.9877453855679158,0.10357597892613277,0.8125,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,6.33895594272451
417222.75935322756,6335827.63344527,202.28968942631363,-0.10612014945120891,0.11444460306079277,0.8021923551056325,0.16858627513875632,0.575,86.0,2.0,1.0,1.1949648931655137,81.0209174333398,6.387635530244069
417222.88848300563,6335827.625738855,202.45323011700162,0.022563422059371667,0.11444460306079277,0.9665487567449408,0.08781264939225325,0.925,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,6.652524161460661
417222.89312301006,6335827.651558869,202.6743040849903,-0.10612014945120891,0.11444460306079277,0.9877453855679158,0.0721296471871163,0.8875,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,6.958591217989664
417222.8555638289,6335827.685271465,202.89660091668148,-0.13077304566703685,0.24262732342389612,0.9506532310635956,0.07658080032659684,0.8875,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,7.050162306834551
417222.83340144844,6335827.723905869,203.05841830644718,-0.10346264375975762,0.20171983511589608,0.9746967640257602,0.08296994196561581,0.775,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,7.206668399603899
417222.78327878105,6335827.787768419,203.31075204820172,-0.16388281153770795,0.11444460306079277,0.9864642889248707,0.09213872466550337,0.825,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,7.4135858984180345
417222.7430740138,6335827.801995937,203.5000397278996,-0.10612014945120891,0.10955876396649858,0.9827588520728406,0.08729537450303698,0.85,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,7.706714936710284
417222.7068805786,6335827.798669737,203.7608292820197,-0.10612014945120891,-0.00511502248671185,0.9863559789919527,0.07920937706549436,0.8125,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,7.855332308238218
417222.67689826497,6335827.803261735,203.90933116541783,-0.3124679998683969,0.11444460306079277,0.9450554920947526,0.07109665846004,0.8625,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,8.168489105713633
417222.61229470815,6335827.820312586,204.1415102108481,-0.10612014945120891,0.11444460306079277,0.7192947392202961,0.07777488904687804,0.8125,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,8.406976688940631
417222.6276547658,6335827.896080387,204.32876266979088,0.2287084907163431,0.11444460306079277,0.9227336153524878,0.15009191452923168,0.4,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,8.45857162852522
417222.7151802802,6335827.884562966,204.54352817695377,-0.10612014945120891,0.11444460306079277,0.8384649382472135,0.17241406117360583,0.4875,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,8.678570784453456
417222.6289420949,6335827.7900285125,204.6923529009735,-0.11465529555881868,0.20061851078416504,0.9298164884271001,0.08073356117885244,0.45,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,8.844991105638911
417222.609558246,6335827.871599434,204.87053838490684,-0.12319044166642845,0.35204493027935796,0.9278407633568555,0.0816989977511336,0.375,86.0,86.0,1.0,1.1949648931655137,81.0209174333398,9.068726905843192
417222.5778427302,6335827.962233792,205.09485947366562,-0.12319044166642845,0.35204493027935796,0.9278407633568555,0.0816989977511336,0.0,137.0,86.0,1.0,1.1949648931655137,68.10069272186672,9.234135337038254
417222.60863944364,6335827.990310986,205.3424705988706,-0.10364176900945807,0.2734003514187199,0.7949471846136553,0.0914067381025421,0.4125,137.0,86.0,1.0,1.1949648931655137,72.99916447302473,9.475139198861143
417222.5275402115,6335828.041921107,205.4638546308895,-0.42229051649922883,0.4355797210036727,0.7949471846136553,0.08512323983685288,0.45,137.0,137.0,1.0,1.1949648931655137,72.99916447302473,9.722473014207111
417222.4968346052,6335828.087656508,205.63007950170172,-0.12056484073589722,0.29418381738270527,0.948113917611416,0.0808515399202763,0.6375,137.0,137.0,1.0,1.1949648931655137,72.99916447302473,9.933651957686635
417222.4176871008,6335828.190122064,205.81708248136545,-0.42229051649922883,0.4355797210036727,0.7949471846136553,0.08512323983685288,0.0,159.0,137.0,1.0,1.1949648931655137,52.65026738507339,9.970650757203828
417222.31834769016,6335828.292587621,206.0040854610292,-0.5023504800347626,0.3775485699967554,0.7949471846136553,0.08512323983685288,0.5875,159.0,159.0,1.0,1.1949648931655137,53.380571815519914,10.264394633507948
417222.22210297466,6335828.338235613,206.1633320499227,-0.5023504800347626,0.23826025842722973,0.8311895358238296,0.07252616769656103,0.0,193.0,159.0,1.0,1.1949648931655137,56.221126689569374,10.31503950694318
417222.0983597691,6335828.396925889,206.36807766421433,-0.3415042484157528,0.3557011167268826,0.8699721627001868,0.0599290955562692,0.5875,193.0,193.0,1.0,1.1949648931655137,60.61083793872183,10.639232796742334
417219.9025584213,6335825.0520605855,195.948165446455,0.013663167804436075,0.001442932640961545,0.9999056134410594,0.0631213148812736,0.0,18.0,18.0,6.0,0.19702941834838814,89.21277999327816,0.0
417219.90533406555,6335825.052353715,196.15129420305186,0.013663167804436075,0.001442932640961545,0.9999056134410594,0.0631213148812736,0.0,18.0,18.0,6.0,0.19702941834838814,89.21277999327816,0.20314133390192524
417219.90810970985,6335825.052646844,196.35442295964873,0.013663167804436075,0.001442932640961545,0.9999056134410594,0.0631213148812736,0.0,18.0,18.0,6.0,0.19702941834838814,89.21277999327816,0.40628266779049227
417219.90512690373,6335825.052976613,196.6042350072408,0.013663167804436075,0.001442932640961545,0.9942277921152098,0.0631213148812736,0.575,18.0,18.0,6.0,0.19702941834838814,83.84089317454293,0.7725211187126604
417219.9136894278,6335825.053269742,196.75485297071657,0.013663167804436075,0.0933905546995479,0.9930151687328224,0.06334389990171968,0.5125,18.0,18.0,6.0,0.19702941834838814,83.84089317454293,0.8315296087776574
417219.89901084825,6335825.11164688,196.95274312795198,-0.007089247341406383,0.16882760703589125,0.9856201000764276,0.0639127531447916,0.5,18.0,18.0,6.0,0.19702941834838814,83.84089317454293,1.0332052062491925
417219.9030120907,6335825.179430942,197.23802892977335,0.08505299813058585,0.22030014743445175,0.971716950839779,0.07156113712504583,0.6375,29.0,18.0,6.0,0.19702941834838814,76.34066075143635,1.3678897147051714
417219.9470971577,6335825.240902046,197.41402159865427,0.07983925025111367,0.25555326134379486,0.9616233623321911,0.07855723997037908,0.6,29.0,29.0,6.0,0.19702941834838814,76.34066075143635,1.6289374222683364
417219.9192149054,6335825.28381643,197.64826088136346,-0.022787393188870905,0.1621402001928442,0.9862755969369374,0.05370463667201085,0.65,29.0,29.0,6.0,0.19702941834838814,76.34066075143635,1.843690238303509
417219.9173420744,6335825.299508942,197.84901505243667,0.08505299813058585,0.1621402001928442,0.971716950839779,0.05370463667201085,0.725,29.0,29.0,6.0,0.19702941834838814,76.34066075143635,1.9015715481612858
417219.9038641839,6335825.357711356,198.02467495212574,-0.031160910899909293,0.1621402001928442,0.9862755969369374,0.05370463667201085,0.0,43.0,29.0,6.0,0.19702941834838814,80.49652756191993,2.0813890029269544
417219.89989997575,6335825.386589219,198.20033485181477,0.017573684442988926,0.1227790487119841,0.9862755969369374,0.05370463667201085,0.5,43.0,29.0,6.0,0.19702941834838814,82.87523648318484,2.332420672977605
417219.9345661976,6335825.406441199,198.4291868172109,0.15588573500395259,0.08536490675989024,0.9840795040626306,0.04331881059353461,0.0,48.0,43.0,6.0,0.19702941834838814,79.76250276460972,2.4855514165646184
417219.9667901133,6335825.424087403,198.6326107864519,0.15588573500395259,0.08536490675989024,0.9840795040626306,0.04331881059353461,0.0,48.0,43.0,6.0,0.19702941834838814,79.76250276460972,2.6897257413473312
417219.999014029,6335825.441733608,198.83603475569288,0.15588573500395259,0.08536490675989024,0.9840795040626306,0.04331881059353461,0.0,48.0,43.0,6.0,0.19702941834838814,79.76250276460972,2.8935707434808933
417220.03123794467,6335825.459379813,199.03945872493387,0.15588573500395259,0.08536490675989024,0.9840795040626306,0.04331881059353461,0.0,48.0,43.0,6.0,0.19702941834838814,79.76250276460972,3.0973472544367837
417220.0594338709,6335825.474820241,199.21745469801974,0.15588573500395259,0.08536490675989024,0.9840795040626306,0.04331881059353461,0.3125,48.0,43.0,6.0,0.19702941834838814,85.21206386269398,3.3525831770388095
417226.8415482801,6335827.225869891,195.8820550740507,-0.0038759837536064905,0.028492461044113536,0.9995864927126574,0.2595866370146399,0.0,24.0,16.0,5.0,3.6863643478448274,88.35223914808695,0.0
417226.84077109944,6335827.231582968,196.08248400901954,-0.0038759837536064905,0.028492461044113536,0.9995864927126574,0.2595866370146399,0.0,24.0,16.0,5.0,3.6863643478448274,88.35223914808695,0.20057760182186257
417226.8399939188,6335827.237296043,196.28291294398838,-0.0038759837536064905,0.028492461044113536,0.9995864927126574,0.2595866370146399,0.0,24.0,16.0,5.0,3.6863643478448274,88.35223914808695,0.4011552036225794
417226.8391195905,6335827.223727488,196.53997445227313,-0.026731144273323744,0.028492461044113536,0.996688776489752,0.2595866370146399,0.45,16.0,16.0,5.0,3.6863643478448274,85.33607252202785,0.7847275675129026
417226.83521253004,6335827.243769435,196.7003612212937,-0.031219652048296593,0.06967919829463792,0.9958474474891537,0.25657822379989303,0.0,24.0,16.0,5.0,3.6863643478448274,88.35223914808695,0.802310407267754
417226.82155553513,6335827.253323762,196.90089711915908,0.02258090296613523,0.028492461044113536,0.9986917519707266,0.2595866370146399,0.8375,24.0,24.0,5.0,3.6863643478448274,80.4307732104405,1.1796753534053153
417226.83911538776,6335827.260878463,197.10457615702123,0.0798692216385547,0.04297696873306823,0.9948103608024411,0.26866295189644984,0.85,24.0,24.0,5.0,3.6863643478448274,80.4307732104405,1.2778726818363282
417226.8395963672,6335827.258709024,197.2513915999038,0.04903778968587695,0.014494127375061248,0.9986917519707266,0.26636401830694717,0.875,24.0,24.0,5.0,3.6863643478448274,80.4307732104405,1.4332446665758596
417226.84740488895,6335827.261016993,197.50214231540076,0.04903778968587695,0.014494127375061248,0.9986917519707266,0.2587993373992736,0.0,37.0,24.0,5.0,3.6863643478448274,87.06890406424927,1.6165129630971364
417226.8524005658,6335827.274429632,197.70553955253388,0.0019200668894022775,0.10272795444358367,0.9947076358000764,0.2636790911418884,0.6875,37.0,24.0,5.0,3.6863643478448274,84.10268650673665,1.8283611859112057
417226.85193577915,6335827.264917578,197.99016889743075,0.0019200668894022775,-0.052955165239215424,0.9947076358000764,0.25353152460187744,0.775,37.0,37.0,5.0,3.6863643478448274,84.10268650673665,2.239205926618496
417226.8545426869,6335827.261475531,198.19403013481585,0.0019200668894022775,0.10272795444358367,0.9947076358000764,0.2385388161578808,0.9375,37.0,37.0,5.0,3.6863643478448274,84.10268650673665,2.43482445246849
417226.85279324226,6335827.289333004,198.43799646872807,0.0019200668894022775,0.10272795444358367,0.9947076358000764,0.2533350706687812,0.9375,37.0,37.0,5.0,3.6863643478448274,84.10268650673665,2.5394716344567883
